customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,Cuentas_Diarias,account.Charges.Total
0301-KOBTQ,no,male,0,no,no,32,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.05,0.67,614.45
0302-JOIVN,yes,female,0,yes,no,8,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,no,electronic check,101.15,3.37,842.9
0303-UNCIP,no,male,0,no,no,41,yes,yes,dsl,no,no,yes,no,no,yes,one year,no,mailed check,65.0,2.17,2531.8
0303-WMMRN,no,male,0,no,no,5,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.25,0.64,86.05
0305-SQECB,no,female,0,no,yes,11,no,no,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,36.05,1.2,402.6
0306-JAELE,yes,male,0,no,no,5,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,96.1,3.2,453.4
0307-BCOPK,no,female,0,no,no,16,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.05,0.64,326.65
0308-GIQJT,no,male,1,no,no,71,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,no,bank transfer (automatic),105.75,3.52,7382.85
0308-IVGOK,no,female,0,no,no,11,no,no,dsl,no,yes,yes,yes,no,no,one year,yes,credit card (automatic),40.4,1.35,422.6
0310-MVLET,yes,female,0,yes,yes,61,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,99.15,3.3,6010.05
0310-SUCIN,no,female,0,yes,no,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),84.8,2.83,6046.1
0310-VQXAM,no,male,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.85,0.66,178.8
0311-QYWSS,no,female,0,no,no,6,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.45,1.65,314.6
0311-UNPFF,yes,female,0,no,no,26,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),88.8,2.96,2274.35
0314-TKOSI,no,female,0,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,55.15,1.84,322.9
0315-LVCRK,no,male,0,no,no,11,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,no,electronic check,84.8,2.83,888.75
0318-QUUOB,yes,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.55,2.68,80.55
0318-ZOPWS,no,female,0,yes,no,49,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.15,0.67,973.35
0319-QZTCO,no,female,0,yes,yes,3,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),58.7,1.96,168.6
0320-DWVTU,no,female,0,no,no,53,yes,no,fiber optic,yes,yes,yes,yes,no,yes,two year,no,mailed check,99.5,3.32,5424.25
0320-JDNQG,yes,male,0,yes,yes,23,yes,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,99.85,3.33,2331.3
0322-CHQRU,yes,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.35,1.51,89.5
0322-YINQP,yes,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.55,1.62,48.55
0323-XWWTN,no,male,0,no,yes,3,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,26.4,0.88,121.25
0324-BRPCJ,yes,female,1,yes,no,68,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.2,3.34,6851.65
0325-XBFAC,yes,male,0,no,no,8,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,94.7,3.16,740.3
0326-VDYXE,no,female,0,yes,no,70,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,97.65,3.26,6982.5
0327-WFZSY,no,male,0,yes,yes,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,100.0,3.33,3835.55
0328-GRPMV,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.1,2.34,70.1
0329-GTIAJ,yes,female,0,no,no,3,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,97.9,3.26,315.3
0330-BGYZE,no,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),102.5,3.42,6157.6
0330-IVZHA,yes,female,0,yes,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.95,2.33,330.15
0334-GDDSO,yes,male,1,no,no,3,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.35,2.71,233.7
0334-ZFJSR,no,female,0,yes,no,55,yes,yes,dsl,yes,yes,no,yes,no,no,one year,yes,credit card (automatic),66.05,2.2,3462.1
0336-KXKFK,no,male,0,no,no,72,no,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),61.2,2.04,4390.25
0336-PIKEI,no,male,1,yes,no,72,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),74.4,2.48,5360.75
0337-CNPZE,yes,female,0,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.3,3.54,4443.45
0343-QLUZP,no,male,0,no,no,60,no,no,dsl,yes,yes,yes,no,no,no,two year,no,bank transfer (automatic),39.6,1.32,2424.5
0345-HKJVM,yes,female,0,no,no,6,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,89.3,2.98,577.6
0345-XMMUG,no,female,0,yes,no,46,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),108.9,3.63,4854.3
0347-UBKUZ,no,female,0,no,no,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.9,0.66,320.45
0348-SDKOL,yes,female,0,yes,no,58,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),102.1,3.4,5885.4
0354-VXMJC,no,male,0,yes,yes,23,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.6,0.65,426.65
0354-WYROK,yes,female,1,yes,yes,31,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,98.9,3.3,2911.3
0356-ERHVT,no,male,0,yes,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),45.9,1.53,521.9
0356-OBMAC,no,female,1,no,no,56,yes,yes,fiber optic,no,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),99.9,3.33,5706.3
0357-NVCRI,no,female,0,no,yes,25,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),20.05,0.67,471.7
0361-HJRDX,no,female,0,no,no,68,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),64.35,2.14,4539.6
0362-RAOQO,no,female,0,no,no,40,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.65,0.65,830.25
0362-ZBZWJ,yes,male,0,no,no,36,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,2.83,3067.2
0363-QJVFX,yes,male,0,no,no,32,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,credit card (automatic),108.15,3.6,3432.9
0363-SVHYR,no,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),86.85,2.9,6263.8
0365-BZUWY,no,male,0,yes,no,17,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,102.55,3.42,1742.5
0365-GXEZS,no,male,0,yes,no,18,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,no,electronic check,78.2,2.61,1468.75
0365-TRTPY,no,female,0,no,no,37,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),91.2,3.04,3382.3
0366-NQSHS,no,male,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.35,0.64,46.35
0369-ZGOVK,no,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.4,2.35,1992.2
0373-AIVNJ,no,male,0,no,no,9,no,no,dsl,yes,yes,yes,no,no,no,one year,no,mailed check,39.55,1.32,373.0
0374-AACSZ,no,female,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,50.15,1.67,50.15
0374-FIUCA,no,male,0,yes,no,65,yes,no,no,no,no,no,no,no,no,two year,yes,credit card (automatic),20.4,0.68,1414.45
0374-IOEGQ,no,female,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.6,1.49,122.7
0375-HVGXO,yes,female,0,no,no,1,no,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,34.7,1.16,34.7
0376-OIWME,no,male,0,yes,no,36,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,93.6,3.12,3366.05
0376-YMCJC,yes,male,0,no,no,23,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,90.6,3.02,1943.2
0377-JBKKT,no,male,0,yes,yes,22,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,57.95,1.93,1271.8
0378-CJKPV,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),112.1,3.74,7965.95
0378-NHQXU,yes,female,0,yes,yes,17,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,88.25,2.94,1460.65
0378-TOVMS,yes,female,0,no,no,3,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,no,electronic check,85.8,2.86,272.2
0378-XSZPU,yes,male,0,yes,no,58,yes,no,dsl,yes,yes,yes,no,no,no,one year,no,credit card (automatic),60.3,2.01,3563.8
0379-DJQHR,no,male,0,yes,yes,67,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),81.35,2.71,5398.6
0380-NEAVX,no,male,1,no,no,34,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,99.85,3.33,3343.15
0380-ZCSBI,no,male,0,no,no,10,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),20.0,0.67,198.7
0383-CLDDA,no,female,0,no,no,69,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),85.35,2.84,5897.4
0384-LPITE,no,male,0,no,no,40,no,no,dsl,yes,yes,yes,no,yes,yes,one year,no,credit card (automatic),62.05,2.07,2511.55
0384-RVBPI,no,male,0,no,no,20,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,no,credit card (automatic),64.4,2.15,1398.6
0386-CWRGM,no,female,0,yes,yes,46,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.4,0.65,967.85
0388-EOPEX,yes,female,0,yes,no,2,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,74.4,2.48,139.4
0390-DCFDQ,yes,female,1,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.45,2.35,70.45
0392-BZIUW,no,female,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,credit card (automatic),105.0,3.5,7589.8
0394-YONDK,no,male,0,yes,yes,70,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.15,0.84,1790.15
0396-HUJBP,no,female,0,no,no,2,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.3,0.64,44.4
0396-UKGAI,no,male,0,no,yes,23,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),55.3,1.84,1284.2
0396-YCHWO,no,male,0,yes,no,36,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.4,3.18,3474.2
0397-GZBBC,yes,male,1,yes,no,59,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),93.85,3.13,5574.75
0397-ZXWQF,no,male,0,no,no,67,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),20.5,0.68,1430.95
0401-WDBXM,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.55,3.52,7542.25
0402-CQAJN,yes,female,0,no,no,37,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.9,3.4,3545.35
0402-OAMEN,no,female,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),24.45,0.82,1709.1
0404-AHASP,no,male,0,yes,no,72,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.7,0.66,1421.9
0404-SWRVG,yes,male,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.4,2.48,229.55
0406-BPDVR,yes,female,1,yes,no,54,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,yes,credit card (automatic),101.5,3.38,5373.1
0407-BDJKB,yes,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,95.75,3.19,5742.9
0409-WTMPL,no,female,0,yes,no,58,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),110.65,3.69,6526.65
0410-IPFTY,no,female,0,yes,no,31,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),83.85,2.8,2674.15
0411-EZJZE,no,female,0,no,no,3,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,60.25,2.01,170.5
0412-UCCNP,no,male,0,no,no,55,yes,no,dsl,yes,no,yes,yes,no,no,two year,yes,electronic check,59.2,1.97,3175.85
0415-MOSGF,yes,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.4,1.48,44.4
0419-YAAPX,no,male,0,yes,no,49,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),85.3,2.84,4297.95
0420-BWTPW,yes,male,0,no,yes,8,no,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.5,0.85,215.2
0420-HLGXF,no,female,1,no,no,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,99.75,3.32,4036.0
0420-TXVSG,no,male,0,yes,no,66,yes,yes,dsl,yes,yes,yes,no,no,no,two year,yes,credit card (automatic),66.1,2.2,4428.45
0422-OHQHQ,no,female,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.55,0.68,295.95
0422-UXFAP,no,female,0,yes,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,98.85,3.3,4947.55
0423-UDIJQ,no,male,1,no,no,9,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,49.2,1.64,447.9
0426-TIRNE,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.9,0.7,20.9
0428-AXXLJ,no,male,0,no,no,25,yes,no,no,no,no,no,no,no,no,one year,yes,bank transfer (automatic),19.5,0.65,516.3
0428-IKYCP,no,male,0,yes,no,22,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),87.0,2.9,1850.65
0430-IHCDJ,no,male,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,49.0,1.63,749.25
0431-APWVY,yes,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),90.1,3.0,2598.95
0432-CAJZV,no,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,mailed check,90.7,3.02,237.65
0434-CSFON,no,female,0,yes,no,47,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.5,3.35,4707.1
0436-TWFFZ,no,female,0,no,no,67,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,85.25,2.84,5714.2
0439-IFYUN,no,female,1,no,no,18,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.7,2.49,1294.6
0440-EKDCF,no,male,0,yes,no,62,yes,no,dsl,no,yes,yes,yes,no,no,two year,yes,credit card (automatic),60.15,2.0,3753.2
0440-MOGPM,no,female,0,no,no,41,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,yes,electronic check,80.55,2.68,3263.9
0440-QEXBZ,no,female,0,no,no,44,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.15,1.67,2139.1
0440-UEDAI,no,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,yes,no,yes,one year,yes,credit card (automatic),94.45,3.15,5042.75
0442-TDYUO,no,male,0,yes,no,48,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.05,0.67,1036.0
0442-ZXKVS,no,female,1,yes,no,54,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),115.6,3.85,6431.05
0447-BEMNG,yes,female,0,yes,no,48,no,no,dsl,yes,no,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),45.3,1.51,2145.0
0447-RXSGD,no,male,0,no,no,24,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),99.65,3.32,2404.85
0454-OKRCT,no,male,0,no,no,33,yes,no,fiber optic,no,yes,no,yes,no,no,two year,no,bank transfer (automatic),80.6,2.69,2651.1
0455-ENTCR,no,male,0,yes,no,66,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,no,electronic check,85.25,2.84,5538.35
0455-XFASS,no,female,0,yes,yes,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.55,2.32,200.2
0458-HEUZG,no,female,0,no,no,13,no,no,dsl,no,no,yes,yes,no,no,two year,no,mailed check,35.4,1.18,450.4
0459-SPZHJ,no,male,0,yes,yes,63,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),83.5,2.78,5435.0
0461-CVKMU,yes,female,0,yes,yes,23,yes,no,fiber optic,no,yes,yes,yes,no,no,month-to-month,no,electronic check,83.8,2.79,1900.25
0463-TXOAK,no,male,0,no,yes,52,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.6,0.85,1334.5
0463-WZZKO,no,male,0,no,no,3,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.75,0.69,67.1
0463-ZSDNT,no,male,0,no,no,10,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),56.75,1.89,503.25
0464-WJTKO,no,female,0,yes,yes,72,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),20.1,0.67,1460.85
0468-YRPXN,no,male,0,no,no,29,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),98.8,3.29,2807.1
0471-ARVMX,no,female,1,yes,no,62,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,electronic check,104.85,3.49,6312.9
0471-LVHGK,yes,male,0,yes,no,41,yes,yes,dsl,no,no,yes,no,yes,yes,one year,yes,electronic check,73.0,2.43,3001.2
0475-RIJEP,yes,male,0,no,no,43,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,77.85,2.6,3365.85
0479-HMSWA,no,female,0,no,yes,26,yes,no,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,105.45,3.52,2715.3
0480-BIXDE,no,female,0,yes,no,19,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,96.8,3.23,1743.05
0480-KYJVA,no,female,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),24.25,0.81,1784.5
0481-SUMCB,no,female,1,no,no,45,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),102.15,3.4,4735.35
0484-FFVBJ,no,male,0,no,no,32,yes,no,dsl,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),64.85,2.16,2010.95
0484-JPBRU,no,male,0,no,no,41,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),25.25,0.84,996.45
0485-ZBSLN,no,male,0,yes,yes,65,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),24.75,0.82,1715.1
0486-HECZI,yes,male,0,yes,no,55,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,electronic check,96.75,3.22,5238.9
0486-LGCCH,no,male,0,yes,yes,11,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.65,0.65,225.75
0487-CRLZF,no,female,0,no,no,49,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),74.45,2.48,3721.9
0487-RPVUM,no,male,0,yes,no,61,yes,yes,fiber optic,yes,no,yes,yes,yes,no,month-to-month,no,bank transfer (automatic),99.4,3.31,5943.65
0487-VVUVK,no,male,0,yes,yes,25,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.15,0.64,477.6
0488-GSLFR,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.5,2.32,69.5
0489-WMEMG,no,female,0,no,yes,23,yes,no,dsl,no,no,no,yes,no,no,one year,yes,electronic check,49.45,1.65,1119.35
0491-KAPQG,no,male,0,no,no,21,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.7,2.46,1558.7
0495-RVCBF,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.7,2.66,79.7
0495-ZBNGW,yes,male,1,yes,no,5,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),79.9,2.66,343.95
0496-AHOOK,no,male,0,yes,no,24,yes,no,dsl,yes,no,no,yes,yes,yes,one year,no,bank transfer (automatic),74.4,2.48,1712.9
0504-HHAPI,yes,female,1,no,no,27,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,credit card (automatic),88.3,2.94,2467.75
0505-SPOOW,no,female,0,yes,no,70,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.8,0.66,1397.65
0506-LVNGN,yes,female,1,no,no,5,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),75.55,2.52,349.65
0506-YLVKJ,no,male,0,yes,yes,46,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.2,0.67,917.45
0508-OOLTO,no,female,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,2.39,135.75
0508-SQWPL,no,female,0,yes,yes,57,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.1,0.67,1087.7
0511-JTEOY,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,71.1,2.37,71.1
0512-FLFDW,no,female,1,yes,no,60,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),100.5,3.35,6029.0
0513-RBGPE,no,male,0,yes,yes,37,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),62.8,2.09,2278.75
0515-YPMCW,yes,male,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.45,2.35,70.45
0516-OOHAR,no,male,0,yes,yes,28,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),100.35,3.34,2799.0
0516-QREYC,no,female,1,no,no,24,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.3,0.68,459.95
0516-UXRMT,no,female,0,no,no,62,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,yes,electronic check,92.05,3.07,5755.8
0516-VRYBW,yes,female,0,no,yes,18,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),20.15,0.67,390.85
0516-WJVXC,yes,female,0,no,no,5,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,54.2,1.81,308.25
0519-DRGTI,no,female,0,yes,yes,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.35,0.68,442.6
0519-XUZJU,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.75,2.36,70.75
0520-FDVVT,yes,male,0,no,no,35,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),102.35,3.41,3626.1
0523-VNGTF,no,female,1,no,no,52,no,no,dsl,no,yes,yes,yes,yes,no,month-to-month,yes,electronic check,50.5,1.68,2566.3
0524-IAVZO,yes,female,0,yes,no,30,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.0,2.83,2624.25
0526-SXDJP,no,male,0,yes,no,72,no,no,dsl,yes,yes,yes,no,no,no,two year,no,bank transfer (automatic),42.1,1.4,2962.0
0529-ONKER,yes,male,1,no,no,15,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.65,2.52,1146.65
0530-IJVDB,no,male,0,no,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,114.6,3.82,7882.5
0531-XBKMM,no,male,0,no,yes,66,yes,yes,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),65.7,2.19,4378.9
0531-ZZJWQ,no,male,1,yes,no,55,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.0,2.47,4052.4
0533-BNWKF,yes,female,1,yes,no,55,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,85.45,2.85,4874.7
0533-UCAAU,no,male,1,yes,no,57,yes,yes,dsl,no,yes,yes,no,yes,no,one year,yes,credit card (automatic),71.1,2.37,4140.1
0536-ACXIP,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,electronic check,109.55,3.65,8165.1
0536-BGFMZ,no,female,0,yes,no,28,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.5,0.68,563.05
0536-ESJEP,no,male,0,yes,no,54,yes,no,dsl,yes,yes,no,no,yes,yes,two year,yes,bank transfer (automatic),74.55,2.48,4191.45
0537-QYZZN,no,male,1,yes,yes,24,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,79.85,2.66,1857.75
0541-FITGH,no,female,0,yes,no,2,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,mailed check,62.15,2.07,113.1
